id,target
3e6cfd1f6f86,0.0010145372
3e6d0b045f66,0.03570949
3e7031ffc83d,0.018940242
3e70f13b016f,0.4275327
3e751f81b722,0.007651604
3e756d67d1b6,0.0015039187
3e75a01e07d4,0.008886521
3e78513ea763,0.80887306
3e7b84490696,0.9087212
3e7c48a80b45,0.005519708
3e7ee7ab62c5,0.001630475
3e821afb2ddc,0.0032400524
3e823b3951ee,0.015816336
3e82799ad987,0.00043972995
3e82b8f60154,0.0016022773
3e88f373f1f6,0.0141821625
3e897448eab0,0.006383075
3e8d391f31e5,0.5951526
3e8dfdc07ea3,0.009846662
3e8f1ee432f9,0.009475669
3e90235dfed9,0.002990762
3e90f527be2f,0.8013784
3e973bb7f3ff,0.001402654
3e99c06c27f5,0.0025082522
3e9b0f223748,0.0030477871
3e9b70084afb,0.668173
3e9f9fcc95ca,0.11617169
3e9fb7b288fd,0.9112842
3ea0e424ff38,0.0012676942
3ea35f53cb89,0.0073669585
3ea4363d7d92,0.00091853744
3ea47ad3d726,0.001179755
3ea5d9c3e119,0.58691245
3ea5f9bf1c49,0.016525952
3ea603ee9661,0.009262109
3ea6a69d78b1,0.006614252
3ea802f84c38,0.04630685
3ea900e94493,0.0024507141
3eab42e6a62b,0.0031217693
3eb20387b42c,0.0025368275
3eb2bd2968a4,0.0075542983
3eb58ff9e630,0.0026105
3eb5eae53b63,0.83997023
3eb7d15e9355,0.009032393
3eb9a1e258bd,0.0020058327
3eb9bbb145e0,0.0037324363
3ebb3304c7e9,0.016328637
3ebc00f9e17b,0.020760098
3ebda503b8b7,0.011733538
3ebda69d8970,0.0011210717
3ec2ac75849c,0.0019325764
3ec336197ad4,0.0011405163
3ec58279d5bf,0.0026385027
3ec6ee994d06,0.0050893384
3ec71d15f03c,0.0015034798
3ec84a19e930,0.0071711494
3ecbef419b1c,0.00058786786
3ed76fe8a0f4,0.023430314
3ed9b2fc8fce,0.8176755
3edede0daaa2,0.0032660814
3ee3fb80d989,0.0011328027
3ee523967510,0.011993148
3ee620f4a9f3,0.0011559586
3ee72c24838f,0.012496382
3ee8e4e1948f,0.009895256
3ee907b36fdb,0.014408587
3ee95ec01900,0.0013719675
3eea4e0d3826,0.00051366194
3eef572d9c66,0.09993303
3ef00d72d375,0.0161075
3ef0c825c0db,0.06036771
3ef1b1c8a6fb,0.6571587
3ef34daa5ac8,0.0011659702
3ef424c59551,0.0007722637
3ef45f606620,0.74496025
3ef507b03326,0.0010152967
3ef59debf3a9,0.00074926217
3ef6966d2cab,0.7514501
3ef7db469865,0.019618398
3efc7fd3cc3f,0.023915825
3efdb76daff4,0.000852336
3efe5e30f4d8,0.7672278
3f008b7794a0,0.0044879606
3f00d57c6761,0.013593341
3f042edf3ccd,0.04131681
3f060622acc4,0.008490319
3f0e3d75591d,0.008183516
3f0fc8e8d352,0.0025204038
3f127e18f422,0.03768334
3f13cfab7f30,0.0070581553
3f15737ebc5a,0.8331107
3f16f184356d,0.0066676107
3f170afeadf5,0.035424106
3f170fd6622a,0.005379011
3f18f1f8b436,0.0072560525
3f1c04c22677,0.0316059
3f1cac506a8f,0.0013718382
3f1e01958d76,0.0052258037
3f2062d2fbc1,0.004258991
3f237522a22d,0.8926234
3f27e6ee01b1,0.0031964188
3f290301640a,0.7237643
3f30a8d4f468,0.010191025
3f32a82db4b4,0.25132218
3f35e19e7be4,0.6064385
3f37a3a0b002,0.004137301
3f3bc808de0c,0.0022976887
3f3fe19281e5,0.36011404
3f3ff61f41ce,0.040002655
3f433dc251f8,0.016831795
3f43a9e15b79,0.014591756
3f44c64eeee3,0.0073998296
3f47d0e02736,0.0033871937
3f47feed270a,0.84771854
3f48790d81e0,0.013733979
3f4b81c13d02,0.7954501
3f4bcf8cc714,0.0068187634
3f4cae1bb69e,0.00044408796
3f4d31dd8dac,0.012874851
3f4ff23b79d1,0.0037120904
3f50672241ed,0.009697558
3f50c04892e6,0.0042484603
3f518a7c1776,0.74352527
3f52b3de1b75,0.121901445
3f57576ed381,0.8823268
3f59a18fd1d3,0.008029119
3f6417985154,0.005987336
3f657eccd9b9,0.0010485152
3f664f01fa49,0.026803194
3f67cbc351c6,0.0074042054
3f6977aa66cd,0.02806931
3f6bf960f907,0.002020171
3f6d3fd9e444,0.8814941
3f6e054a8194,0.0021929385
3f76d2c804d5,0.5330064
3f781262d68f,0.42228353
3f7ad457cfb4,0.0092056375
3f7b287c4cdf,0.0015322217
3f7d7560dc81,0.07929299
3f7e056d2c42,0.011928969
3f7fc29ed7ee,0.011711501
3f803d004629,0.015094653
3f811ef1b220,0.00065981556
3f81ecaf8a09,0.015605227
3f82196fc1c5,0.7606918
3f841d701e2a,0.007560794
3f85169c0764,0.0037723533
3f855a07fb89,0.110126376
3f876feb5d51,0.0028806634
3f877f7f0d4f,0.012120969
3f8937abb8a8,0.001260053
3f8a3c8f9403,0.027381398
3f8b2015c1eb,0.009246164
3f8baa921cd4,0.0016125683
3f901f56beca,0.015195928
3f91fa9ff2ac,0.010246507
3f927c1df151,0.025806122
3f95b6d6914f,0.0045485916
3f960db8e154,0.008897711
3f9620b5a26b,0.018879823
3f963df02d4c,0.0034986408
3f969a6edd09,0.03938478
3f9768152fd9,0.81374574
3fa1ea83095b,0.0033550758
3fa1f26b21e2,0.005341814
3fa23c6c3f68,0.009725779
3fa25db187ef,0.021240253
3fa26ef83760,0.0005499474
3fa4f3cb87db,0.0014911224
3fa7e3f80f71,0.020893661
3fa7e676f150,0.003460811
3fab19ad94a6,0.0012931611
3fab9dbdc9c9,0.002617453
3fadb4d3dac7,0.075457364
3fb462a62370,0.0018912859
3fb4c6f743c5,0.003663371
3fb5b33565d1,0.0065146717
3fb7b5fde013,0.0021910227
3fbe5e1f494f,0.001042679
3fbebdb56340,0.0017570223
3fc11e5ac378,0.9070208
3fc19755cb02,0.020687684
3fc6ae0c2aeb,0.0024679266
3fc7a8b53a1c,0.0014590262
3fc82a503f1f,0.0020944662
3fc88b8a056b,0.0022101128
3fcba7b055ff,0.0016363163
3fcbefc8b28b,0.024458297
3fd1e6999ba1,0.00076769764
3fd2372d619f,0.0011190925
3fd2cb9f6a6b,0.0006043156
3fd5698b387a,0.67538387
3fd665ac4edb,0.0055650994
3fd6f24fe2dc,0.015841942
3fd8b63fdabb,0.0063925837
3fd92e5f2bbf,0.0009958119
3fdae97b2ec3,0.0012707557
3fdb054c6662,0.006866083
3fdc185d86ec,0.0017915342
3fdcbebdc918,0.0009957668
3fe0a20a02a2,0.025341697
3fe0c3d21012,0.0094719995
3fe2d368b563,0.0016891243
3fe392eea6ed,0.015400246
3fe3fe10ed9c,0.0012320816
3fe448c51404,0.0016757828
3fe68587e357,0.0024060968
3fe6f2175a32,0.7034381
3fe77d80d513,0.03406233
3fe872f1211c,0.005127894
3feb7d968f9a,0.00093629886
3febde1f8c20,0.04670732
3fedf35fd32f,0.004302028
3ff175b56fc9,0.87144846
3ff187496d22,0.0003348891
3ff21a31a86b,0.0006271447
3ff58c026ff6,0.0023917994
3ff6f6128275,0.0010019529
3ff8b0568f4a,0.013557468
3ff9d5027ff1,0.0049159727
3ffb57cfb263,0.008607671
3ffc3f531f92,0.002811904
3ffca1ee1a5c,0.21099803
3fff070abc0b,0.002846869
400061a74a44,0.0014524437
400301c020bb,0.0021936721
4003da993ea1,0.0017471736
4008667da350,0.042226687
4009cae96c05,0.0006119921
400ed12a2283,0.0077130534
400f8ffc7ae5,0.0046573887
4012057f5223,0.014826849
401281e6be20,0.0012810212
4014898a1e8a,0.003070466
4015a9f830d1,0.0021189062
401dc5d674d5,0.018259188
401ea67e7d9d,0.013119962
401ea8814fe8,0.008651286
4020c557e134,0.016411906
40226fc03e45,0.006157922
40236faadd62,0.022749135
4024a8577c02,0.006919339
40250a53f707,0.5757765
4025980ac777,0.03427911
4025ed7df5f0,0.0013944742
4028a5093333,0.011553759
4028dd3c5937,0.009486834
40296880813c,0.0032847573
402bc4009482,0.0010953638
4031b0009a20,0.028737713
40323a3b37f1,0.008082162
4032f42735e9,0.0075803613
403618f16e1a,0.053822856
4036fcf52774,0.0024502256
403cea2d6a49,0.0016998329
403f8336e281,0.79962313
40421b616ee8,0.0008844803
4042b685d173,0.92516357
404549d885d7,0.013510861
4045a265bf8a,0.01705155
40468ff47c45,0.014176902
4046f952f962,0.0016910118
4049a086836f,0.00085603195
404abd66d1d3,0.73841655
404ce13de68b,0.00948648
404e7f182b7b,0.0026308657
405516eb2c0b,0.10112041
4055e2ae1a98,0.0009992112
4058f11432bf,0.017153958
4059165f6615,0.8810649
405b8f0069c5,0.004050564
405e25b52911,0.0065518664
405f50c01971,0.004942237
405f511af44c,0.003902836
405fa93ac663,0.0047372635
40622fe104d9,0.74474394
4063fb843eaa,0.00052036624
40669fba270c,0.01315603
406c05ed18c6,0.857575
406c1100660e,0.0011657703
406f60ef7cf7,0.84170896
406ffcedb74d,0.0027575279
40705d77dfe7,0.0011253405
4070d4ecbbf4,0.82763356
4072272f63a2,0.0031555446
4073a64287dc,0.6835668
4077e50ee489,0.04241213
4078dcc313c2,0.00036147406
407942154a98,0.002995565
407ba2a57ce1,0.006856556
407bfdffadf7,0.006565829
407f6193dc4b,0.027698208
4080d0a7f9b2,0.0026596615
40820f64f430,0.0005286875
408576b449b2,0.0047048205
408af5289409,0.0009778729
408be3849e31,0.8878233
408c27fa52f1,0.025734544
408e13ceede9,0.006594371
408e3b8dbb66,0.017464276
408fcaaeb127,0.011674063
4090af0b6400,0.0031274818
40918e139174,0.0014217638
409192ef2fca,0.0029411202
4091a18dca18,0.9115701
4092a6432fcc,0.002197643
4092c5e94773,0.0024962209
409351f09e0b,0.0032625953
40935577e258,0.017771015
40937e661b0a,0.0025455833
4096fb25ae1e,0.023304593
4099ec84b985,0.014696265
409e2b03c1bc,0.0063818074
40a02b254970,0.010784726
40a0b63688cf,0.008349802
40a2e81532c0,0.8208211
40a5c83afcd4,0.049474675
40a9e1bd8886,0.03413202
40a9e8b2cd3a,0.0016914505
40acc89ca084,0.030447122
40ae1ed292da,0.92202353
40afd75e2f0c,0.03226882
40b1cb073c45,0.02807885
40b233e45571,0.0024572697
40b49b6d4d0e,0.004020295
40b690a91073,0.0015916912
40b7df3f523e,0.00077110546
40b89646592c,0.023910183
40b8b953b67e,0.0016073908
40bc72666efc,0.0013778913
40c2d8a9e0aa,0.0015664533
40c3942028db,0.64166576
40c5e0eadf2a,0.0024838983
40c65e24f7ad,0.8228418
40c6dbd6ed0a,0.0043592947
40c947d6727a,0.053334802
40cc1d0d73b9,0.014876453
40d0d7bac41d,0.004679521
40d1368e7b7f,0.027155604
40d1a7aa0097,0.006101789
40d40caaf5be,0.015999189
40d6f0f77944,0.0071955724
40d93f531ec4,0.8640854
40da7e2a406b,0.0025615653
40dc95731e9e,0.0022941683
40de5b6bba08,0.8527545
40dedf76fbd7,0.681972
40e1d821fa6b,0.01163068
40e61b9bb83b,0.0041863266
40e8e4665722,0.0014072733
40ea6e74bd67,0.006408037
40eafd256fb0,0.0014633163
40ee2d83e2e1,0.005852274
40f429a5b441,0.009907498
40f51b49d708,0.007839876
40f6f7c7c00e,0.0342858
40f8a670b538,0.013784944
40f98af139c6,0.00660803
40f9f20595e4,0.0062629157
40fb69c621a1,0.0024694083
40fde608d38e,0.077974945
410159ef795c,0.008236568
4104e860eb66,0.008873582
41054fa142f7,0.005813606
4105798d1f72,0.0029285108
410a15ef7b63,0.015146518
410b40ec9864,0.014235695
410da96f2466,0.0038608043
410ed9793d92,0.0023735904
410edf70f3d1,0.00098208
410f688e8b44,0.0089248745
410fc50e27b7,0.0042037726
4116b3c8ca23,0.0020372556
4117a53978ae,0.02570287
41180260f180,0.0028715162
4118309d39f1,0.0068345405
411a311047b4,0.0022185778
411a9abb18b5,0.018185636
411e2334cdb5,0.001261467
411ecb04f6c4,0.0015834129
4122c3a3600a,0.8883101
4123a85dabb6,0.0036422475
41278c87c9ce,0.028370477
412bff344208,0.022989
412c51526560,0.0019297777
412c6fdf4739,0.0075631733
412c80eb94ea,0.009134649
412f6c240135,0.020040056
41318174b3f6,0.002946133
41327a2992ef,0.021782184
4135b1dc5900,0.029431364
413689feaaa0,0.0060323128
413812f35c52,0.00078914076
4138aab11ba5,0.001800452
4138fcf0e8dd,0.02579428
413b7c864145,0.0023870764
413ce88c2b7e,0.0054012053
414250861097,0.8220321
4146326330d0,0.0040513584
41475f25a795,0.012021416
414763aac4ac,0.0028200638
4148a6a043a9,0.0010394932
414d6da6e69f,0.025996726
414d9cfac805,0.00042998165
414eb70fc97b,0.08047368
4150da1a62ae,0.0063565015
41513250db40,0.0023394192
41527c169ef5,0.049162496
4153379e42be,0.013854706
4153b947aa7e,0.0008518301
4153d445ae6b,0.01931484
4154f98fe76d,0.0034184125
41556cd18a9a,0.0006180825
4158f02151c8,0.02931261
41597bb68eba,0.034506824
415996d86f5c,0.9074964
415c8c6d9ad0,0.00046329663
415e4387b6b0,0.006169375
415ee0edf3b6,0.001998827
415f79facca1,0.0021161425
4160e8d4d3e0,0.0005340905
416230fd8142,0.005067284
4164248e5bf7,0.032774273
4165746a6d70,0.0066002565
416c25dd9069,0.00252376
416d1da72376,0.0035971524
4170b6de9670,0.8080504
41711585e354,0.0015258576
41763fd5721f,0.018281532
4176f3502451,0.0025533207
417811aecdf0,0.009323586
417cd788db68,0.9279588
417cdb54f7d3,0.018484555
417cfc594221,0.001479864
417d6fafe279,0.015164275
417e0d458808,0.6560255
417ef1c6af33,0.002288094
417faf3964ba,0.0031044835
418018c5286c,0.0046692383
418048d234c1,0.005088564
418241b09c55,0.04671123
41833a937fdb,0.036053173
4184902399fc,0.0043011135
41864a69f05a,0.73497933
4187caaa543f,0.000808508
418c9cdaec73,0.042400703
418fb3c74342,0.003588915
4190d94bdbcb,0.009987558
41956c38bad3,0.0021788098
41960278e6bb,0.66866714
4198a4eb103a,0.3125723
419995ac6b5d,0.85472107
4199997167da,0.011091072
4199cda8b873,0.026809568
419bfa14e12c,0.018622167
41a0cf2aa066,0.0012260952
41a3392fe0e1,0.009669806
41a34a92d144,0.008372817
41a368edbe5f,0.027627075
41a44154c551,0.043562636
41a492080322,0.00529881
41a8c78a0e7a,0.0062637352
41a96266b590,0.9157055
41aad89462e5,0.0026527792
41ab3ec74870,0.754354
41ab865f6784,0.010712717
41ad90e5f8b4,0.0602972
41adad9ab3d7,0.82756805
41b05fc37ccb,0.008208004
41b12845d12d,0.6979672
41b22bb9b295,0.0061440235
41b403950abd,0.00097386714
41b5a2a43dc8,0.0066562793
41b67182270b,0.042545486
41b69827a025,0.004445266
41b90e7cabdb,0.93892723
41ba4f989757,0.019595338
41bc46c19705,0.062876925
41bcfcd4c0dc,0.00514324
41c1f77004c0,0.6622376
41c5a76c0f60,0.0030773003
41c76e43dd94,0.0044275243
41c9e080d901,0.027070614
41ce779d05cf,0.009503911
41cf243078c1,0.05461985
41d2439851ea,0.008577031
41d4219ddb81,0.0085464185
41d5478a946a,0.88397497
41d91f7ed8a4,0.001875282
41d98eae908c,0.010411404
41e28edbe018,0.0016967439
41e3ecd14140,0.03826321
41e54281d4d4,0.91671
41e6215bee59,0.024098536
41e816f10896,0.0017015944
41ecbec95ba8,0.0014843266
41ee09f59fb8,0.7814591
41ee2c11392d,0.0015429725
41ef13e5c0a3,0.0023202864
41f0eaf3c2da,0.0022130432
41f1e6ed93c0,0.00072482746
41f3a43e2aad,0.031626258
41f75bd57068,0.006928828
41f79ce8ed32,0.0045834286
41fda792e034,0.0015239975
41ff60d6df9b,0.0018208519
4203b317600e,0.042098984
4206913e5278,0.015634261
4209341227de,0.011695109
42096d928ae1,0.89668906
420a486c697a,0.00059590465
420becf377a3,0.01117957
420cc6dd744b,0.002374191
420f529dbf44,0.007909436
420fb97f9773,0.0009000748
42135cecdea5,0.005822565
421369a497e7,0.00045308616
421614f8314c,0.08704744
4217ea131fd7,0.020115493
421962ca61d9,0.0011394129
421af94d7852,0.00238249
421d21763386,0.00539696
421db6d40ec2,0.0118744355
421e8ed18caa,0.01003056
421ff535838a,0.0024972528
4220e30a4886,0.0037017092
422466454d65,0.12571426
42258fd88300,0.0074921027
4225a990a169,0.008285014
4228702caca6,0.046832137
4229571a7135,0.003830396
4229678b1824,0.001958871
4229e957ce9b,0.017089346
422a02025db3,0.032036483
422e19b4eea7,0.006115676
422f66f2b385,0.001397611
422f6d31c644,0.00079107913
42301ab25206,0.001973007
42305e6a1e78,0.001062052
4230b6d7e93c,0.0043974314
4233e6b8d399,0.0014343795
4235c9ea4fff,0.0010829257
4238b5b0d79f,0.0015917213
4239044c5e7c,0.039199535
4239f776884b,0.0030215872
423b25868350,0.015466654
423cba8dbfdb,0.0040978543
423d64c26695,0.002394805
423e30d56973,0.00384645
423fa9022377,0.0048779673
423feac27d06,0.01013484
4240d601c923,0.009349489
4241ef61b1ad,0.006162021
424644371ce8,0.013129172
42468d400e5b,0.000695826
424878d9c58e,0.00290791
424e2841b0ba,0.0024407706
424f11f2581c,0.0007596909
424fc6ded26b,0.0022436567
4251317ad551,0.92939246
4257c52597de,0.0006081188
4259254c8d55,0.0022722343
425998beae71,0.44511703
425b0891922c,0.86345714
425cddb3e835,0.90489954
426037153b01,0.004877699
42631a39c61c,0.0032935552
426546b61fe2,0.009396805
4266edc8cfc7,0.08639477
42689e7c4741,0.0033145407
427214383af0,0.0038160507
42728a6f949e,0.024955744
4272e9df0f85,0.8752386
427588711953,0.0034255956
42798d463cac,0.004711321
427c7d9abac5,0.0035230499
427eedc062ba,0.0017235425
427fc9ae0c8d,0.022169886
42804e0e5ed3,0.0056610005
42805fc91c86,0.02245307
428079d99607,0.01089418
42824bb3ce31,0.83197033
4282c3799c3f,0.0040438347
428460269517,0.0022451112
42856769c59f,0.002330568
4285f3947264,0.0027276832
4286394ccad2,0.0052414015
4286e0b3d337,0.0047402997
428976ce57d7,0.04137199
428b381dd1b7,0.017000867
428cf77c03a4,0.4169948
428ee6d1f419,0.0017023796
428fe138b4c7,0.0005924189
4292379a500f,0.030115131
429245f0f069,0.0022087872
42942dff9faf,0.8804613
42951c9029a1,0.008971313
42980453a4d4,0.001421646
4299e222483c,0.048301537
429a4382c5d0,0.0006082217
429bc586307f,0.008091915
429d1fe94f72,0.0020294643
429e57ceeb56,0.021106303
42a48f88d623,0.0013897927
42a5ab12e1c7,0.6301069
42a7dc7f72ff,0.005457025
42a89018749e,0.009576203
42a8e330672b,0.0031070495
42ac169252d9,0.003202634
42ac6988909e,0.046011325
42ad874a2974,0.004453332
42b2c6085ed1,0.014555448
42b30e753e5b,0.01453493
42bab83def75,0.0010136237
42baf58ee412,0.0024894825
42bbac72e428,0.0012833036
42bd27545832,0.0024275433
42c0033d9de6,0.017050663
42c00555d1fa,0.7587215
42c0ef369ab5,0.6789248
42c2496a0077,0.0062855105
42c4ca28373d,0.01031598
42c58e70afdb,0.0030270822
42c616fe5c36,0.0027091894
42c6b9b25767,0.0071894065
42c83dcf0ece,0.0044341777
42c93ec54465,0.014764819
42c9b08bb64e,0.0042771967
42cbd5b8862a,0.007905204
42ce0dceb9a2,0.026934922
42ce2ee53a91,0.0069308523
42d23b154483,0.03986334
42d370d8e599,0.0015966372
42d3de87d224,0.08518492
42d410cd831f,0.030945087
42d4130fb9ae,0.007111317
42d427d86bcc,0.004510236
42d8a519f21a,0.8572833
42dd091fb02f,0.04276483
42dd51bbc8bb,0.0047474615
42ddd9f1da20,0.17731233
42de4186418f,0.0030595253
42de61485ba6,0.0036319399
42defeb79aaf,0.014534458
42e03ea8a751,0.0025579503
42e1a092d109,0.0014078591
42e4d7b873e8,0.9144902
42e65d3923a2,0.0012130366
42ef060fa7c6,0.029814582
42f0982ac33b,0.9142328
42f236b247fe,0.013564013
42f3e97772ed,0.0010772224
42f3f1808416,0.002665377
42f6634bd419,0.0025944777
42f82c3dbe5c,0.022452228
42f9b62e2a19,0.008788566
42fde45aa2c2,0.0028423718
42fe66cb8398,0.00471394
42fecd85295d,0.0023748102
43010f590ff5,0.009387981
430244de9b92,0.001601261
43035df37604,0.01103036
43074332499e,0.0009625115
430a97a90682,0.0005190038
430bc6877ae4,0.0019969635
430c1f1bf654,0.011806682
430e56c2904f,0.011686614
431177eb3830,0.0044493363
4311d06364e7,0.0119057745
4313352de42b,0.0036001701
4314dd08bba9,0.0076410533
431aeef8e575,0.0029650086
431b5e8a9c48,0.0049621607
431b7f702a32,0.0034623255
431d6a95b95f,0.009421445
4320cfdc9d99,0.0075619672
432433ab6792,0.8079954
4325b781662f,0.0022367088
432cbadbf96c,0.028971009
432d17ca153f,0.0003100318
432d7a983337,0.003374793
432e18f4d0d6,0.0012085509
433012d6abeb,0.0027280694
4331775ceb30,0.77604395
4336df3d6daa,0.004785692
433946e1b388,0.002577044
433cac1fb0e6,0.0010039022
433d780c0608,0.0010733533
433dffb40d48,0.0061470056
433e75e59eea,0.050321564
433eeb06eb1d,0.0026910114
433f021b2385,0.019312773
4340f71f363f,0.0044228565
4342c1efcfdf,0.009336614
4344e2049db7,0.0029046268
4345516fc17f,0.010097295
43464fb217f2,0.0073551545
4349e1a1a302,0.0014292764
434d17f7cc6f,0.008761951
434dbe4baef8,0.06782926
4350432ab23f,0.0028614753
4353683d1b3c,0.6928289
4354210b78b7,0.0056214114
43554c76637a,0.89330137
43584b19600e,0.002889599
435a48d0f919,0.9069146
435eacc83d07,0.035951205
43605c887674,0.005932975
4360a531889f,0.028356526
4365b4455cff,0.007849859
4368eae0112a,0.0029717728
4369e8a1ff96,0.0011791684
436abd918c87,0.7661008
436c5e7c2bdb,0.040027518
436d806d9a0c,0.006688316
436ff32fbf5a,0.0032643108
437076948883,0.00014187623
437184af825d,0.0062956964
43755533dab1,0.0091508
437555c9a734,0.0014628996
4376a60d5f5a,0.021438997
43780696e769,0.009344666
4378d900a8ff,0.0010652904
437a32fd9139,0.018509269
437c816110b8,0.0048599467
437d0b615ba9,0.012247435
437f32e21905,0.0018089819
437fe50cd1c1,0.00016006768
4382947f26e6,0.0040116934
4382c2cf6141,0.010936111
4383c8ea8c35,0.9307074
43842c6677ff,0.007907654
43869a138f6f,0.0048996503
4386e37fa51e,0.0008086078
4389b427ac3e,0.024398778
438fabfffe42,0.0029406322
43902266b05d,0.008180617
4390efc3fafd,0.009903098
43921355d754,0.004647593
4392ad1dd88c,0.0019015588
439313014ab3,0.018875513
4393e10e4ccb,0.0026027916
4395c245ebb7,0.0013610694
43982d37272f,0.038457368
439a4744f962,0.8616668
439a51b04c66,0.020612938
439b7296e148,0.0013387538
439bfa6bab07,0.025272971
43a0b1e46b4a,0.000739097
43ad3d4c3ebf,0.02210988
43ae6ccee22d,0.85448974
43b0083e4b2d,0.030527659
43b276667557,0.003377373
43b3458d11d0,0.004008391
43b482f21614,0.0055421223
43bc030b0060,0.013315426
43bc551e6f84,0.007262351
43bc93339b2a,0.002192781
43bddf41a5d2,0.0034022857
43c03cdd494b,0.030841392
43c11718d1f7,0.036682565
43c24c496f2b,0.91843694
43c46bade2d1,0.00372385
43c519e48fe1,0.00063644466
43c6ae6e626b,0.0043346127
43c8ec12195f,0.0032326472
43c9c545c62c,0.011771378
43ce4b855a63,0.00071672426
43d12c60108d,0.0021205954
43d2cd4641cc,0.0020026069
43d3b2cc15ba,0.0025347725
43d8047a62be,0.019186767
43d873c7eac5,0.86219454
43d87e81fbb9,0.0031013063
43d8c4783f6a,0.0016965977
43d9563d53d1,0.0061747776
43db38292679,0.0026903294
43e0c53a67bd,0.029690387
43e11c3ce5ff,0.0032588914
43e2601ae79f,0.015838962
43e57ffdaf00,0.03894602
43e6f0656864,0.004010661
43e8b7b08f98,0.0037199059
43ed0e137d7c,0.018134806
43ed31e03171,0.0030775764
43ee22c7cc2d,0.045801535
43ef1e095d29,0.0047748275
43efcf73bd63,0.00275755
43eff9bd7d6c,0.00077495
43f14f70c7ef,0.0006109244
43f62367e379,0.020340847
43f927cddbc9,0.011384097
43fbf043846d,0.003086634
43fc0073f872,0.004499915
43ff5f633cf6,0.00053178583
4401cc4572c5,0.0022130874
44035fb9894c,0.9060227
4406410d905e,0.0029256716
4408ab7bb8e3,0.014541332
440999ea4edd,0.0016466742
440a4ae961ff,0.7400296
440a89f6c99c,0.0028953392
440c7e732fc3,0.040133677
440cbfe133d6,0.01986661
441379272ba9,0.038697407
441825c3b7d6,0.0079212
44193a1947b7,0.002566056
441a2d0c1f4a,0.0016585625
441b685997ea,0.0014231794
441b90db0a36,0.001174264
441cd869fcce,0.8810576
441f295ac761,0.006634736
4421636b8a1c,0.0012243686
4421df2afa6e,0.0021690195
442366334252,0.027405787
4427a0ea0505,0.0015670119
4428264a6483,0.0052108434
442c94765e10,0.0030857758
442d12f10c15,0.04188909
442ee465c759,0.0729888
443267a44994,0.0013982002
4432a96fd48a,0.9199113
4433430c8e1b,0.0011918339
4436578a6fdc,0.00449579
4438114316ed,0.0022586638
443922c28fe4,0.0077516814
443a03faca4f,0.008406174
443a1d96c040,0.008995127
443ed6360cfe,0.0010074112
443f6cae9e53,0.0038654136
4441d7ddec79,0.0042722286
44443fab0cf8,0.60170233
4444d56ff6ad,0.0046375846
4449b0c85dd4,0.011768688
444a9e89a0ff,0.016365293
444b3a1900fd,0.0082526915
444c5e7b3891,0.0059459656
444d17737dc7,0.89603835
444dc6c06c4e,0.85078025
4450911b3c5a,0.002618463
4451b5c1d382,0.00546195
4452942017fb,0.010546906
445349e410d3,0.0074717887
44536eae1d10,0.021058973
4454a8eacc5d,0.0024787218
44564e2582c4,0.05629123
4456b3035755,0.05705468
4457b1fbd90e,0.0008706465
4457ea9d7c54,0.0032048484
44585d6a2d3b,0.0065624453
44589fa67dd2,0.00490504
445917b315cc,0.0013483936
445f4ff2d884,0.0016161822
445f54822e5b,0.0041766474
445fcd06bdc3,0.7413842
4460bd5eb93d,0.85904616
4460f23357de,0.029154548
4463b8068b79,0.017774437
4465f0072806,0.092652135
4466ce603548,0.0060172845
446ae0220db8,0.8020685
446bf979b228,0.0014273877
446ddda9f810,0.010652396
447312eb5994,0.002746397
4473d90369c0,0.0034305805
44769e0827fd,0.07082343
447ba7e1953b,0.7715947
447c5a159bb7,0.0013956439
447dccc03b54,0.0019564554
447ee1012eb9,0.00164376
4485ec1e2323,0.8910082
4486a4eec114,0.003447347
4486aea808e8,0.0021386317
44889b8598a6,0.0024703154
448921911f20,0.0014461515
448dfb5e562e,0.0019674918
449034b91b35,0.08004974
449316170d3e,0.0026458825
44962984cf4d,0.85695153
44967372a105,0.00064076326
449733e794b0,0.8601151
44a0c91d4af5,0.002530016
44a47e542c3f,0.0137008205
44a4d3a200bb,0.8655676
44a7959a3fe8,0.0061952765
44aae598292b,0.0014419655
44ac00e98c98,0.056612197
44aee84a9d50,0.89981496
44afa399a802,0.90034056
44b0e33cf4d0,0.002846585
44b17a4e1fac,0.0061877184
44b186b3cc02,0.112679765
44bae63e306b,0.906746
44bb8f5f0b65,0.005193116
44bbbb5a32a2,0.0040186555
44bdcac298c9,0.01770781
44c037eb3192,0.0034230486
44c2dd0e69c2,0.013186605
44c3b40cab6f,0.025955549
44c4c88db45b,0.013421036
44cca5f11228,0.123414904
44ce099fa9fd,0.037102357
44cf8c9f14df,0.0045098844
44d10c6be040,0.012873191
44d4b3cc0e19,0.016667722
44d539c7c259,0.2515291
44d596e19abf,0.7584213
44d67f41b3be,0.0014962779
44d7f5f297c0,0.0011472212
44dd46940188,0.940481
44df5ec5d3bd,0.00047574364
44e12edfc758,0.012707396
44e1f8c3df22,0.0059722234
44e6d46418b2,0.0054172156
44e6daf3efc1,0.012500197
44e74ea5e057,0.034198992
44e9af88d752,0.649044
44eacb8962d4,0.0011869554
44eda3842bd0,0.018920967
44ee3f173cbe,0.78100705
44f219efe69b,0.002722133
